sport,athlete,athlete_ids,phase,nbc_internal_title,nbc_short_title,start_date,end_date,last_modified,summary,is_medal_session,network_name,video_url,peacock_destination_url,language,status,stream_type,game_type,game,tags,olympic_unit,event
Beach Volleyball,,,"Men's Round of 16, Women's Round of 16",M or W Round of 16,Match 88: M or W Round of 16,2024-08-05T12:00:00Z,2024-08-05T13:00:00Z,2024-07-10T18:10:25Z,The beach volleyball tournament action continues with Round of 16 match play. World feed.,FALSE,NA,https://stream.nbcolympics.com/beach-volleyball-round-of-16-match-12,https://peacocktv.smart.link/52c3pf05u,,upcoming,event,olympics,Paris 2024,,,"Men, Women"
Equestrian,"Kent Farrington, Laura Kraut, McLain Ward","547559, 459129, 459125",Jumping Individual Qualifier,Jumping Individual Qualifier,Jumping: Individual Qual.,2024-08-05T12:00:00Z,2024-08-05T16:00:00Z,2024-07-18T19:11:46Z,The individual jumping competition opens at the Chateau de Versailles with the qualifying round. World feed.,FALSE,NA,https://stream.nbcolympics.com/equestrian-jumping-individual-qualifier,https://peacocktv.smart.link/4p1vvkw0m,,upcoming,event,olympics,Paris 2024,Team USA,Jumping Individual Qualifier,Jumping Individual
Gymnastics,"Simone Biles, Rebeca Andrade, Jade Carey, Flavia Saraiva, Ellie Black","1148733, 1370977, 1651590, 1299077, 1044961",Women's Floor Exercise Final,Women's Floor Exercise Final,W Floor Exercise Final,2024-08-05T12:20:00Z,2024-08-05T13:15:00Z,2024-07-10T18:10:25Z,The individual event finals continue with the women's floor exercise final. World feed.,TRUE,NA,https://stream.nbcolympics.com/gymnastics-womens-floor-exercise-final,https://peacocktv.smart.link/9ee0be3y7,,upcoming,event,olympics,Paris 2024,"Medal Events, Must See, Team USA, Top Stars",Women's Floor Exercise Final,Women's Floor Exercise
Badminton,"Anders Antonsen, Viktor Axelsen, Jonatan Christie, Anthony Ginting, Kodai Naraoka, Kunlavut Vitidsarn, Li Shifeng, Shi Yuqi","1254431, 866598, 1218604, 1218607, 1459584, 1441347, 1717733, 1225878",Men's Singles Finals,"M Singles 3&4 Placement, Final",Men's Singles Medal Finals,2024-08-05T12:30:00Z,2024-08-05T15:30:00Z,2024-07-10T18:10:25Z,Badminton action concludes at the 2024 Paris Olympics with the men's singles bronze medal final and gold medal final. World feed.,TRUE,NA,https://stream.nbcolympics.com/badminton-mens-singles-medal-finals,https://peacocktv.smart.link/nsxx5j62v,,upcoming,event,olympics,Paris 2024,Medal Events,,Men's Singles
Diving,Delaney Schnell,1101727,Women's 10m Platform Semifinal,W 10m Platform Semifinal,Women's 10m Platform SF ,2024-08-05T13:00:00Z,2024-08-05T15:00:00Z,2024-07-10T22:03:55Z,The semifinal round of the diving women's 10m platform event sees the field reduced from 18 to 12 competitors. World feed.,FALSE,NA,https://stream.nbcolympics.com/diving-womens-10m-semifinal,https://peacocktv.smart.link/s8bo9sloy,,upcoming,event,olympics,Paris 2024,Team USA,Women's 10m Platform Semifinal,Women's 10m Platform
Shooting,,,Skeet Mixed Team Final,USA Part 35,Mixed Team Skeet Final,2024-08-05T13:00:00Z,2024-08-05T14:15:00Z,2024-07-10T18:10:25Z,Coverage of the final round of the mixed team skeet event from the Terrain des Essences in La Courneuve.,TRUE,USA,https://stream.nbcolympics.com/usa-network-part-35,https://peacocktv.smart.link/94miv6tza,,upcoming,tv,olympics,Paris 2024,Medal Events,"Skeet Mixed Team Bronze Medal, Skeet Mixed Team Gold Medal",Skeet Mixed Team
Shooting,"Vincent Hancock, Diana Bacosi, Danka Bartekova, Chiara Di Marziantonio, Jesper Hansen, Eetu Kallioinen, Emmanouela Katzouraki, Luigi Lodde, Azmy Mehelba, Efthimios Mitas, Assem Orynbay, Emil Kjeldgaard Petersen, Gabriele Rossetti, Amber Rutter, Austen Smith, Dania Vizzi","584333, 586333, 552492, 1216122, 352139, 1313737, 1513740, 782999, 728440, 552420, 1372176, 1313747, 1107663, 1138827, 1701907, 1179562","Skeet Mixed Team Qualification, Skeet Mixed Team Final",Skeet Mixed Team Final,Mx Team Skeet Final,2024-08-05T13:00:00Z,2024-08-05T14:35:00Z,2024-07-10T18:10:25Z,"At the Terrain des Essences in La Courneuve, competitors aim their way towards a medal in the mixed teams rapid fire pistol finals. World feed.",TRUE,NA,https://stream.nbcolympics.com/shooting-mixed-team-skeet-final,https://peacocktv.smart.link/49a45yty7,,upcoming,event,olympics,Paris 2024,"Medal Events, Must See",,Skeet Mixed Team
Table Tennis,,,"Men's Team Round of 16, Women's Team Round of 16",M&W Team Round of 16 Matches 3-4,M&W Team: Round of 16,2024-08-05T13:00:00Z,2024-08-05T16:00:00Z,2024-07-17T12:41:07Z,"Table tennis continues with round of 16 matches for the men's and women's team events, with all active courts presented in a 4-box format. World feed.",FALSE,NA,https://stream.nbcolympics.com/table-tennis-team-round-of-16-part-2,https://peacocktv.smart.link/bxqm4yr2v,,upcoming,event,olympics,Paris 2024,,"Men's Team Round of 16, Men's Team Round of 16, Women's Team Round of 16, Women's Team Round of 16","Men's Team, Women's Team"
Track & Field,,,Women's 400m Round 1,Day 10: NBC Daytime Part 1,Heats: 400m & more,2024-08-05T13:00:00Z,2024-08-05T13:30:00Z,2024-07-10T18:10:25Z,"Coverage of the morning session of track & field, including the opening heats for the women's 400m. Audio description available.",FALSE,NBC,https://stream.nbcolympics.com/nbc-august-5-daytime-part-1,https://peacocktv.smart.link/w5wf7xxiz,,upcoming,tv,olympics,Paris 2024,"Audio Description, Must See, Team USA",,Women's 400m
Wrestling,,,"MGR 60kg 1/8 Finals, MGR 60kg 1/4 Finals","Women's 68kg, Greco-Roman 60kg & 130kg: Elimination (Mat A)",Mat A: GR 60kg Elim.,2024-08-05T13:00:00Z,2024-08-05T15:00:00Z,2024-07-10T18:10:25Z,Mat A coverage of Greco-Roman 60kg eliminations. World feed.,FALSE,NA,https://stream.nbcolympics.com/wrestling-august-5-eliminations-mat-a,https://peacocktv.smart.link/nji5xtltl,,upcoming,event,olympics,Paris 2024,,"MGR 60kg 1/8 Final, MGR 60kg 1/8 Final, MGR 60kg 1/8 Final, MGR 60kg 1/8 Final, MGR 60kg 1/8 Final, MGR 60kg 1/8 Final, MGR 60kg 1/8 Final, MGR 60kg 1/8 Final, MGR 60kg 1/4 Final, MGR 60kg 1/4 Final, MGR 60kg 1/4 Final, MGR 60kg 1/4 Final",Men's Greco-Roman 60kg
Wrestling,Amit Elor,2008372,"WFS 68kg 1/8 Finals, WFS 68kg 1/4 Finals","Women's 68kg, Greco-Roman 60kg & 130kg: Elimination (Mat B)",Mat B: W FS 68kg Elim.,2024-08-05T13:00:00Z,2024-08-05T15:00:00Z,2024-07-10T18:10:25Z,Mat B coverage of women's freestyle 68kg eliminations. World feed.,FALSE,NA,https://stream.nbcolympics.com/wrestling-august-5-eliminations-mat-b,https://peacocktv.smart.link/24b0na61x,,upcoming,event,olympics,Paris 2024,"Team USA, Top Stars","WFS 68kg 1/8 Final, WFS 68kg 1/8 Final, WFS 68kg 1/8 Final, WFS 68kg 1/8 Final, WFS 68kg 1/8 Final, WFS 68kg 1/8 Final, WFS 68kg 1/8 Final, WFS 68kg 1/8 Final, WFS 68kg 1/4 Final, WFS 68kg 1/4 Final, WFS 68kg 1/4 Final, WFS 68kg 1/4 Final",Women's Freestyle 68kg
Wrestling,Amit Elor,2008372,"MGR 130kg 1/8 Finals, MGR 130kg 1/4 Finals","Women's 68kg, Greco-Roman 60kg & 130kg: Elimination (Mat C)",Mat C: GR 130kg Elim.,2024-08-05T13:00:00Z,2024-08-05T15:00:00Z,2024-07-10T18:10:25Z,Mat C coverage of Greco-Roman 130kg eliminations. World feed.,FALSE,NA,https://stream.nbcolympics.com/wrestling-august-5-eliminations-mat-c,https://peacocktv.smart.link/5221oj4ze,,upcoming,event,olympics,Paris 2024,Team USA,"MGR 130kg 1/8 Final, MGR 130kg 1/8 Final, MGR 130kg 1/8 Final, MGR 130kg 1/8 Final, MGR 130kg 1/8 Final, MGR 130kg 1/8 Final, MGR 130kg 1/8 Final, MGR 130kg 1/8 Final, MGR 130kg 1/4 Final, MGR 130kg 1/4 Final, MGR 130kg 1/4 Final, MGR 130kg 1/4 Final",Men's Greco-Roman 130kg
Diving,,,Women's 10m Platform Semifinal,Day 10: E! Part 2,Women's 10m Platform SF,2024-08-05T13:05:00Z,2024-08-05T15:00:00Z,2024-07-18T18:25:32Z,The semifinal rounds of the women's 10m platform in diving (joined in progress).,FALSE,E!,https://stream.nbcolympics.com/e-august-5-part-2,https://peacocktv.smart.link/rf9c4kpfd,,upcoming,tv,olympics,Paris 2024,,Women's 10m Platform Semifinal,Women's 10m Platform
Water Polo,"Stylianos Argyropoulos, Ioannis Fountoulis, Konstantinos Genidounias, Nikolaos Gkillas, Konstantinos Kakaris, Efstathios Kalogeropoulos, Dimitrios Nikolaidis, Alexandros Papanastasiou, Nikolaos Spyridon Papanikolaou, Dimitrios Skoumpakis, Panagiotis Tzortzatos, Angelos Vlachopoulos, Emmanouil Zerdevas, Lorenzo Bruni, Francesco Condemi, Marco Del Lungo, Francesco Di Fulvio, Edoardo Di Somma, Gonzalo Echenique, Andrea Fondelli, Tommaso Gianazza, Matteo Iocchi Gratta, Gianmarco Nicosia, Nicholas Presciutti, Vincenzo Renzuto, Alessandro Velotto","1212134, 705804, 808266, 2013542, 1532346, 1706335, 1413292, 1413410, 1706578, 1413293, 1381882, 808220, 1217002, 1205173, 2013363, 1190299, 977972, 1212032, 685424, 977970, 1706672, 1857494, 1413320, 977971, 808312, 1205107","Men's Preliminary Round, Men's Preliminary Round - Group A","Men's Preliminary Round - Group A, Greece vs. Italy",Men's Group A: GRE vs. ITA,2024-08-05T13:10:00Z,2024-08-05T14:35:00Z,2024-07-20T14:51:49Z,The men's tournament continues with Greece vs. Italy in a group play match. World feed.,FALSE,NA,https://stream.nbcolympics.com/water-polo-mens-group-play-match-47,https://peacocktv.smart.link/gpj7y2bn9,,upcoming,event,olympics,Paris 2024,,Men's Preliminary Round - Group A,Men
Canoeing,"Joe Clarke, Boris Neveu, Martin Dougoud, Finn Butcher, Pedro Goncalves, Giovanni De Gennaro, Timothy Anderson, Peter Kauzer, Jakub Grigar, Kimberley Woods, Luuka Jones, Jessica Fox, Camille Prigent, Martina Wegman, Eva Tercelj, Evy Leibfarth, Ricarda Funk, Eliska Mintalova, Viktoriia Us, Stefanie Horn, Klaudia Zwolinska","950105, 589780, 745589, 1013768, 803037, 871206, 1017987, 357720, 1033162, 1048654, 687128, 768622, 1042063, 1028235, 687125, 1776917, 745577, 1382774, 730454, 745574, 1054342","Men's Kayak Cross Quarterfinal, Men's Kayak Cross Semifinal, Men's Kayak Cross Final, Women's Kayak Cross Quarterfinal, Women's Kayak Cross Semifinal, Women's Kayak Cross Final","W&M Extreme Kayak QFs, SFs, Finals",Slalom: Kayak Cross Finals,2024-08-05T13:30:00Z,2024-08-05T15:30:00Z,2024-07-10T18:10:25Z,"The Olympic debut of kayak cross wraps up with quarterfinals, semifinals and finals for the men and women. Includes medal ceremony. World feed.",TRUE,NA,https://stream.nbcolympics.com/canoeing-slalom-kayak-cross-finals,https://peacocktv.smart.link/kq2ofzqq7,,upcoming,event,olympics,Paris 2024,New Olympic Events,,"Men's Kayak Cross, Women's Kayak Cross"
Gymnastics,,,"Men's Horizontal Bar Final, Men's Parallel Bars Final",Day 10: NBC Daytime Part 1,M&W Apparatus Finals,2024-08-05T13:30:00Z,2024-08-05T14:15:00Z,2024-07-10T18:10:25Z,"Coverage of apparatus finals in gymnastics, including the men's parallel bars and men's high bar. Audio description available.",TRUE,NBC,https://stream.nbcolympics.com/nbc-august-5-daytime-part-1,https://peacocktv.smart.link/w5wf7xxiz,,upcoming,tv,olympics,Paris 2024,"Audio Description, Medal Events","Men's Horizontal Bar Final, Men's Parallel Bars Final","Men's Horizontal Bar, Men's Parallel Bars"
Diving,,,Women's 10m Platform Preliminary,UNIVERSO - W Diving 10m Platform Semis (in-progress) - 10AM - 11AM,París 2024 - Clavados,2024-08-05T14:00:00Z,2024-08-05T15:00:00Z,2024-07-10T18:10:25Z,Disfruta la cobertura de las finales de los Clavados olímpicos por Telemundo.,FALSE,UNIVERSO,https://stream.nbcolympics.com/juegos-olimpicos-paris-2024-clavados-1-tm,https://peacocktv.smart.link/mzk2kvckk,,upcoming,tv,olympics,Paris 2024,,Women's 10m Platform Preliminary,Women's 10m Platform
Gymnastics,,,,TELEMUNDO - M/W Artistic Gymnastic and Olympic News Football Preview - 10AM - 12PM,París 2024 - Gimnasia Artística,2024-08-05T14:00:00Z,2024-08-05T16:00:00Z,2024-07-10T18:10:25Z,Disfruta lo mejor de la Gimnasia Artística de los Juegos Olímpicos París 2024 por Telemundo.,TRUE,TELEMUNDO,https://stream.nbcolympics.com/juegos-olimpicos-paris-2024-cobertura-de-telemundo-25,https://peacocktv.smart.link/tsjegas86,,upcoming,tv,olympics,Paris 2024,,,
Canoeing,,,"Women's Kayak Cross Final, Men's Kayak Cross Final",USA Part 35,Slalom: Kayak Cross Finals,2024-08-05T14:15:00Z,2024-08-05T15:05:00Z,2024-07-18T19:31:09Z,The first Olympic champions are crowned in the men's and women's kayak cross event (joined in progress).,TRUE,USA,https://stream.nbcolympics.com/usa-network-part-35,https://peacocktv.smart.link/94miv6tza,,upcoming,tv,olympics,Paris 2024,Medal Events,"Women's Kayak Cross Small Final, Women's Kayak Cross Final, Men's Kayak Cross Small Final, Men's Kayak Cross Final","Women's Kayak Cross, Men's Kayak Cross"
Diving,,,Women's 10m Platform Semifinal,Day 10: NBC Daytime Part 2,Women's 10m Platform SF,2024-08-05T14:15:00Z,2024-08-05T15:00:00Z,2024-07-10T18:10:25Z,The semifinal rounds of the women's 10m platform in diving. Audio description available.,FALSE,NBC,https://stream.nbcolympics.com/nbc-august-5-daytime-part-2,https://peacocktv.smart.link/2xxvg6aat,,upcoming,tv,olympics,Paris 2024,Audio Description,Women's 10m Platform Semifinal,Women's 10m Platform
"Table Tennis, Cycling",,,"Men's Team Round of 16, Women's Team Round of 16, Women's Team Sprint, Finals, Women's Team Sprint, Qualifying, Women's Team Sprint, First Round",Paris Extra 2 Part 38,Cycling & Table Tennis,2024-08-05T14:40:00Z,2024-08-05T21:00:00Z,2024-07-07T18:23:44Z,"Coverage of elimination rounds of table tennis, a track cycling final and more. ",TRUE,PARIS EXTRA 2,https://www.nbc.com/live?brand=speciality-channel-2&callsign=PARIS2,NA,,upcoming,tv,olympics,Paris 2024,Medal Events,"Women's Team Sprint, Qualifying","Men's Team, Women's Team, Women's Team Sprint"
Beach Volleyball,,,"Men's Round of 16, Women's Round of 16",M or W Round of 16,Match 89: M or W Round of 16,2024-08-05T15:00:00Z,2024-08-05T16:00:00Z,2024-07-10T18:10:25Z,The beach volleyball tournament action continues with Round of 16 match play. World feed.,FALSE,NA,https://stream.nbcolympics.com/beach-volleyball-round-of-16-match-13,https://peacocktv.smart.link/hynjfblug,,upcoming,event,olympics,Paris 2024,,,"Men, Women"
Beach Volleyball,,,"Men's Round of 16, Women's Round of 16",Day 10: E! Part 2,Round of 16,2024-08-05T15:00:00Z,2024-08-05T16:00:00Z,2024-07-19T15:59:02Z,Live coverage of a round of 16 match in beach volleyball. ,FALSE,E!,https://stream.nbcolympics.com/e-august-5-part-2,https://peacocktv.smart.link/rf9c4kpfd,,upcoming,tv,olympics,Paris 2024,,,"Men, Women"
Cycling,"Jennifer Valente, Chloe Dygert, Kristen Faulkner, Matthew Glaetzer","959747, 1217621, 878218, 766967","Women's Team Sprint, Qualifying, Men's Team Pursuit, Qualifying, Women's Team Sprint, First Round, Men's Team Sprint, Qualifying, Women's Team Sprint, Finals",W&M Team Pursuit Qualifying; W Team Sprint Finals,Track: W Team Sprint Finals,2024-08-05T15:00:00Z,2024-08-05T17:40:00Z,2024-07-10T18:10:25Z,"Track cycling gets underway with all rounds of the women's team sprint, plus qualifying for men's team sprint and men's team pursuit. World feed.",TRUE,NA,https://stream.nbcolympics.com/cycling-womens-team-sprint-finals-more,https://peacocktv.smart.link/qybcfber5,,upcoming,event,olympics,Paris 2024,Medal Events,"Women's Team Sprint, Qualifying, Men's Team Pursuit, Qualifying, Women's Team Sprint, First Round - Ht 1, Women's Team Sprint, First Round - Ht 2, Women's Team Sprint, First Round - Ht 3, Women's Team Sprint, First Round - Ht 4, Men's Team Sprint, Qualifying, Women's Team Sprint, Final for place 7-8, Women's Team Sprint, Final for place 5-6, Women's Team Sprint, Finals - For Bronze, Women's Team Sprint, Finals - For Gold","Women's Team Sprint, Men's Team Pursuit, Men's Team Sprint"
Volleyball,,,Men's Quarterfinals,UNIVERSO - M Volleyball Quarterfinals - 11AM - 1:30PM,Voleibol - Cuartos de Final,2024-08-05T15:00:00Z,2024-08-05T17:30:00Z,2024-07-10T18:10:25Z,Disfruta la cobertura de los Cuartos de Final del Voleibol masculino olímpico por Universo.,FALSE,UNIVERSO,https://stream.nbcolympics.com/juegos-olimpicos-paris-2024-voleibol-cuartos-de-final-1-un,https://peacocktv.smart.link/nqijbh5bu,,upcoming,tv,olympics,Paris 2024,,,Men
Volleyball,,,Men's Quarterfinals,Day 10: NBC Daytime Part 2,Men's Quarterfinal,2024-08-05T15:00:00Z,2024-08-05T17:00:00Z,2024-07-19T15:35:44Z,A men's quarterfinal match in volleyball. Audio description available.,FALSE,NBC,https://stream.nbcolympics.com/nbc-august-5-daytime-part-2,https://peacocktv.smart.link/2xxvg6aat,,upcoming,tv,olympics,Paris 2024,Audio Description,,Men
Volleyball,,,Men's Quarterfinals,M Quarterfinal,Men's Quarterfinal 3,2024-08-05T15:00:00Z,2024-08-05T17:30:00Z,2024-07-10T18:10:25Z,The volleyball action continues with the men's quarterfinals from South Paris Arena #1 at the Paris Olympics.,FALSE,NA,https://stream.nbcolympics.com/volleyball-mens-quarterfinal-3,https://peacocktv.smart.link/yb0owi5u1,,upcoming,event,olympics,Paris 2024,,Men's Quarterfinals,Men
Sport Climbing,,,Women's Speed Qualification,USA Part 35,"M Combined, W Speed",2024-08-05T15:05:00Z,2024-08-05T15:30:00Z,2024-07-18T19:30:24Z,Coverage of the bouldering portion of the men's combined event and qualification for the women's speed event (TV premiere). ,FALSE,USA,https://stream.nbcolympics.com/usa-network-part-35,https://peacocktv.smart.link/94miv6tza,,upcoming,tv,olympics,Paris 2024,,"Women's Speed, Qualification - Seeding, Women's Speed, Qualification Elimination, Women's Speed, Qualification Elimination, Women's Speed, Qualification Elimination, Women's Speed, Qualification Elimination, Women's Speed, Qualification Elimination, Women's Speed, Qualification Elimination, Women's Speed, Qualification Elimination, Women's Speed, Qualification Elimination","Men's Boulder & Lead, Women's Speed"
Basketball 3x3,"Canyon Barry, Cierra Burdick, Jimmer Fredette, Kareem Maddox, Dylan Travis, Hailey Van Lith","1614763, 958025, 1001230, 1905630, 2362558, 1828297","Men's Semifinals, Women's Semifinals",W&M Semi Finals,M&W Semifinals,2024-08-05T15:30:00Z,2024-08-05T17:30:00Z,2024-07-10T18:10:25Z,Basketball 3x3 at the 2024 Paris Olympics nears its conclusion with semifinal matchups in both the men's and women's tournaments. World feed.,FALSE,NA,https://stream.nbcolympics.com/basketball-3x3-semifinals,https://peacocktv.smart.link/08bn5zhpm,,upcoming,event,olympics,Paris 2024,Must See,"Men's Semifinal, Men's Semifinal, Women's Semifinal, Women's Semifinal","Men, Women"
Basketball 3x3,,,"Men's Semifinals, Women's Semifinals",USA Part 36,"Men's, Women's Semifinals",2024-08-05T15:30:00Z,2024-08-05T16:30:00Z,2024-07-19T19:31:55Z,Basketball 3x3 at the 2024 Paris Olympics nears its conclusion with semifinal matchups in both the men's and women's tournaments. ,FALSE,USA,https://stream.nbcolympics.com/usa-network-part-36,https://peacocktv.smart.link/ynwgzknq4,,upcoming,tv,olympics,Paris 2024,,"Men's Semifinal, Men's Semifinal, Women's Semifinal, Women's Semifinal","Men, Women"
Field Hockey,,,Women's Quarter-finals,W Quarterfinal 3,Women's Quarterfinal 3,2024-08-05T15:30:00Z,2024-08-05T17:15:00Z,2024-07-10T18:10:25Z,The top eight teams in the women's field hockey tournament face off during the quarterfinals. World feed.,FALSE,NA,https://stream.nbcolympics.com/field-hockey-womens-quarterfinal-match-3,https://peacocktv.smart.link/er0fo5itp,,upcoming,event,olympics,Paris 2024,,,Women
Beach Volleyball,,,"Men's Round of 16, Women's Round of 16",M or W Round of 16,Match 90: M or W Round of 16,2024-08-05T16:00:00Z,2024-08-05T17:00:00Z,2024-07-10T18:10:25Z,The beach volleyball tournament action continues with Round of 16 match play. World feed.,FALSE,NA,https://stream.nbcolympics.com/beach-volleyball-round-of-16-match-14,https://peacocktv.smart.link/iztfldyxs,,upcoming,event,olympics,Paris 2024,,,"Men, Women"
"Field Hockey, Basketball 3x3, Soccer, Water Polo, Volleyball",,,"Women's Quarter-finals, Men's Semifinals, Women's Semifinals, Men's Semi-finals, Men's Preliminary Round, Men's Preliminary Round - Group B, Men's Quarterfinals",Paris Extra 1 Part 38,Basketball 3x3 & more,2024-08-05T16:00:00Z,2024-08-05T21:00:00Z,2024-06-27T14:37:15Z,"Coverage of semifinals in basketball 3x3, a semifinal in soccer, quarterfinal in volleyball and more. ",FALSE,PARIS EXTRA 1,https://www.nbc.com/live?brand=speciality-channel-1&callsign=PARIS1,NA,,upcoming,tv,olympics,Paris 2024,,Men's Preliminary Round - Group B,"Women, Men, Women, Men, Men, Men"
Soccer,"Gianluca Busio, Kevin Paredes, John Tolkin, Caleb Wiley, Taylor Booth, Jack McGlynn, Miles Robinson, Gaga Slonina, Tanner Tessmann, Walker Zimmerman","1775600, 2079739, 2078408, 2277057, 1715639, 2189073, 1633769, 2010784, 2079749, 1257741",Men's Semi-finals,M Semi-Final,Men's Match 30: Semifinal,2024-08-05T16:00:00Z,2024-08-05T19:00:00Z,2024-07-10T18:10:25Z,The semfinal stage for the men's tournaments gets underway. World feed.,FALSE,NA,https://stream.nbcolympics.com/soccer-mens-semifinal-1,https://peacocktv.smart.link/cz2yo40uo,,upcoming,event,olympics,Paris 2024,,Men's Semi-final,Men
Soccer,,,Men's Semi-finals,Day 10: E! Part 3,Men's Semifinal,2024-08-05T16:00:00Z,2024-08-05T18:00:00Z,2024-07-22T21:59:34Z,Live coverage of a men's semifinal soccer match. ,FALSE,E!,https://stream.nbcolympics.com/e-august-5-part-3,https://peacocktv.smart.link/cnupo3i04,,upcoming,tv,olympics,Paris 2024,,,Men
Soccer,,,Men's Semi-finals,TELEMUNDO - M Football Semis - 12PM - 2PM,Fútbol Masculino - Semis,2024-08-05T16:00:00Z,2024-08-05T18:00:00Z,2024-07-10T18:10:25Z,Disfruta la cobertura de la Semifinal del fútbol masculino olímpico por Telemundo.,FALSE,TELEMUNDO,https://stream.nbcolympics.com/juegos-olimpicos-paris-2024-semifinal-futbol-masculino-15-tm,https://peacocktv.smart.link/em62vsgk8,,upcoming,tv,olympics,Paris 2024,,,Men
Track & Field,"Noah Lyles, Erriyon Knighton, Kenny Bednarek, Letsile Tebogo, Lamecha Girma, Soufiane Elbakkali, Abraham Kibiwott, Keely Hodgkinson, Mary Moraa, Faith Kipyegon, Sifan Hassan, Beatrice Chebet, Elise Cranny","1190904, 2161027, 1688142, 2114477, 2023184, 1294008, 1354846, 1749362, 1676963, 952668, 1177560, 1676629, 1270591","Men's Pole Vault Final, Men's 3000m Steeplechase Round 1, Men's 200m Round 1, Women's Discus Throw Final, Women's 200m Semi-Final, Women's 5000m Final, Women's 800m Final","S9 | M 200m R1, 3000m Steeplechase R1; W 200m SF, 800m Final, 5000m Final",Main: W 800m Final & more,2024-08-05T16:30:00Z,2024-08-05T20:00:00Z,2024-07-10T18:10:25Z,"Finals in the women’s 800m and 5000m, plus women’s 200m semifinals and opening rounds of the men’s 200m and 3000m steeplechase. World feed.",TRUE,NA,https://stream.nbcolympics.com/track-and-field-session-9-integrated-feed,https://peacocktv.smart.link/rugeesnep,,upcoming,event,olympics,Paris 2024,Medal Events,"Men's Pole Vault Final, Men's 3000m Steeplechase Rnd 1 - Heat 1, Men's 3000m Steeplechase Rnd 1 - Heat 2, Men's 3000m Steeplechase Rnd 1 - Heat 3, Men's 200m Round 1 - Heat 1, Men's 200m Round 1 - Heat 2, Men's 200m Round 1 - Heat 3, Men's 200m Round 1 - Heat 4, Men's 200m Round 1 - Heat 5, Men's 200m Round 1 - Heat 6, Men's 200m Round 1 - Heat 7, Women's Discus Throw Final, Women's 200m Semi-Final 1, Women's 200m Semi-Final 2, Women's 200m Semi-Final 3, Women's 5000m Final, Women's 800m Final","Men's Pole Vault, Men's 3000m Steeplechase, Men's 200m, Women's Discus Throw, Women's 200m, Women's 5000m, Women's 800m"
Water Polo,"Marko Bijac, Matias Biljaka, Luka Bukic, Rino Buric, Loren Fatovic, Maro Jokovic, Konstantin Kharkov, Luka Loncar, Jerko Marinic Kragic, Toni Popadic, Josip Vrlic, Ante Vukicevic, Marko Žuvela, Alex Bowen, Luca Cupido, Hannes Daube, Chase Dodd, Ryder Dodd, Ben Hallock, Drew Holland, Johnny Hooper, Max Irving, Alex Obert, Marko Vavic, Adrian Weinberg, Dylan Woodhead","977928, 1413368, 1190295, 1212118, 1205172, 657464, 1212101, 703145, 808261, 2167714, 1398808, 1190296, 1854551, 1178060, 1205174, 1532323, 2306717, 2356627, 1381880, 1381881, 1655024, 1529439, 1178408, 1532356, 2062691, 1532313","Men's Preliminary Round, Men's Preliminary Round - Group A","Men's Preliminary Round - Group A, Croatia vs. USA",Men's Group A: CRO vs. USA,2024-08-05T16:30:00Z,2024-08-05T18:00:00Z,2024-07-20T14:52:42Z,The men's tournament continues with Croatia vs. USA in a group play match.,FALSE,USA,https://stream.nbcolympics.com/water-polo-mens-group-play-match-48,https://peacocktv.smart.link/9uvzqpjiz,,upcoming,event,olympics,Paris 2024,Team USA,Men's Preliminary Round - Group A,Men
,,,,Best of Paris,Best of Paris,2024-08-05T17:00:00Z,2024-08-06T00:00:00Z,2024-07-11T14:49:32Z,"Sit back and stream the top moments of the 2024 Paris Olympic Games including highlights, interviews and more.",FALSE,NA,https://stream.nbcolympics.com/24-7-top-moments-day-10-part-3,NA,,upcoming,event,olympics,Paris 2024,,,
Track & Field,,,"Women's 800m Final, Women's 5000m Final, Women's 200m Round 1, Men's 200m Round 1, Men's 3000m Steeplechase Round 1",Day 10: NBC Daytime Part 3,Finals: W 800m & more,2024-08-05T17:00:00Z,2024-08-05T20:00:00Z,2024-07-10T18:10:25Z,"Finals in the women’s 800m and 5000m, plus heats in the women's 200m, men's 200m, 3000m steeplechase and more. Audio description available.",TRUE,NBC,https://stream.nbcolympics.com/nbc-august-5-daytime-part-3,https://peacocktv.smart.link/p9hrvuv45,,upcoming,tv,olympics,Paris 2024,"Audio Description, Medal Events, Must See, Team USA","Women's 800m Final, Women's 5000m Final","Women's 800m, Women's 5000m, Women's 200m, Men's 200m, Men's 3000m Steeplechase"
Track & Field,"Mondo Duplantis, Sam Kendricks, Chris Nilsen, Ernest Obiena, Kurtis Marschall, Thibaut Collet","1407918, 1183511, 1504601, 1258566, 1155614, 1516273",Men's Pole Vault Final,Session 9: Men's Pole Vault Final,Men's Pole Vault: Final,2024-08-05T17:00:00Z,2024-08-05T19:27:00Z,2024-07-10T18:10:25Z,The men’s pole vault finishes up with the final at the Stade de France. World feed.,TRUE,NA,https://stream.nbcolympics.com/track-and-field-session-9-mens-pole-vault-final,https://peacocktv.smart.link/cs9z15o7k,,upcoming,event,olympics,Paris 2024,Medal Events,Men's Pole Vault Final,Men's Pole Vault
